"signal_adr_brick","david_ma_period","activation_rule_id","pair","side","fill_count","max_add_depth","max_fill_age_days","side_exit_distance_to_ma_adr","price_pnl_adr","liquidation_price_pnl_usd","liquidation_swap_usd","liquidation_net_usd","net_profit_usd","end_liquidation_positions","max_open_positions"
"0.075","25","david_contra","NZDCAD","LONG","4","3","0.103472","0.201558","-0.358608","-1.753207","-0.023944","-2.017151","1528.62","82","120"
"0.075","25","david_contra","USDJPY","SHORT","2","1","0.038889","0.266743","-0.463419","-1.316519","0.000681","-1.435839","1528.62","82","120"
"0.075","25","david_contra","EURGBP","LONG","2","1","0.048611","0.144986","-0.104788","-0.361429","-0.008788","-0.490217","1528.62","82","120"
"0.075","25","david_contra","EURNZD","SHORT","2","1","0.0875","0.114229","-0.042694","-0.343691","0.001361","-0.46233","1528.62","82","120"
"0.075","25","david_contra","GBPAUD","SHORT","4","3","0.0875","0.053037","0.022886","0.184106","0.002215","-0.053679","1528.62","82","120"
"0.075","25","david_contra","AUDNZD","SHORT","1","0","0.027083","0.056699","0.038967","0.168931","0.000271","0.109202","1528.62","82","120"
"0.075","25","david_contra","EURCAD","LONG","1","0","0.032639","0.049488","0.082158","0.330525","-0.002993","0.267532","1528.62","82","120"
"0.075","25","david_contra","CADJPY","LONG","2","1","0.052778","0.077495","0.177476","0.418041","-0.009552","0.288489","1528.62","82","120"
"0.075","25","david_contra","NZDCHF","LONG","2","1","0.059028","0.107181","0.138308","0.541482","-0.007451","0.414032","1528.62","82","120"
"0.075","25","david_contra","AUDCHF","LONG","2","1","0.059722","0.052944","0.278294","1.158517","-0.007451","1.031067","1528.62","82","120"
"0.075","25","david_contra","AUDCAD","LONG","2","1","0.047917","0.073144","0.335224","1.552026","-0.007387","1.424639","1528.62","82","120"
"0.075","25","david_contra","AUDJPY","LONG","2","1","0.047917","0.046919","0.324894","1.591049","-0.007387","1.463662","1528.62","82","120"
"0.075","25","david_stoch_confirm","USDCHF","SHORT","7","6","0.104167","0.125769","-2.966921","-18.914016","0.005292","-19.328725","662.72","59","83"
"0.075","25","david_stoch_confirm","EURUSD","LONG","7","6","0.103472","0.292362","-3.535197","-18.030011","-0.043685","-18.493695","662.72","59","83"
"0.075","25","david_stoch_confirm","AUDUSD","LONG","5","4","0.099306","0.13539","-1.392426","-8.010011","-0.030248","-8.340259","662.72","59","83"
"0.075","25","david_stoch_confirm","NZDUSD","LONG","5","4","0.103472","0.22155","-1.108929","-6.280009","-0.028847","-6.608856","662.72","59","83"
"0.075","25","david_stoch_confirm","GBPNZD","SHORT","4","3","0.254167","0.143899","-0.491471","-4.869882","0.004153","-5.105729","662.72","59","83"
"0.075","25","david_stoch_confirm","GBPUSD","LONG","3","2","0.085417","0.204015","-0.586428","-3.880009","-0.015729","-4.075738","662.72","59","83"
"0.075","25","david_stoch_confirm","USDCAD","SHORT","4","3","0.0875","0.361461","-1.010244","-3.736354","0.002257","-3.974097","662.72","59","83"
"0.075","25","david_stoch_confirm","NZDJPY","LONG","4","3","0.103472","0.130233","-0.5439","-2.576879","-0.027892","-2.844771","662.72","59","83"
"0.075","25","david_stoch_confirm","NZDCAD","LONG","4","3","0.103472","0.201558","-0.358608","-1.753207","-0.023944","-2.017151","662.72","59","83"
"0.075","25","david_stoch_confirm","USDJPY","SHORT","2","1","0.038889","0.266743","-0.463419","-1.316519","0.000681","-1.435839","662.72","59","83"
"0.075","25","david_stoch_confirm","EURNZD","SHORT","2","1","0.0875","0.114229","-0.042694","-0.343691","0.001361","-0.46233","662.72","59","83"
"0.075","25","david_stoch_confirm","GBPAUD","SHORT","4","3","0.0875","0.053037","0.022886","0.184106","0.002215","-0.053679","662.72","59","83"
"0.075","25","david_stoch_confirm","AUDNZD","SHORT","1","0","0.027083","0.056699","0.038967","0.168931","0.000271","0.109202","662.72","59","83"
"0.075","25","david_stoch_confirm","AUDCAD","LONG","1","0","0.004861","0.073144","0.065107","0.301783","-0.000446","0.241337","662.72","59","83"
"0.075","25","david_stoch_confirm","NZDCHF","LONG","2","1","0.059028","0.107181","0.138308","0.541482","-0.007451","0.414032","662.72","59","83"
"0.075","25","david_stoch_confirm","AUDCHF","LONG","2","1","0.059722","0.052944","0.278294","1.158517","-0.007451","1.031067","662.72","59","83"
"0.075","25","david_stoch_confirm","AUDJPY","LONG","2","1","0.047917","0.046919","0.324894","1.591049","-0.007387","1.463662","662.72","59","83"
"0.075","25","raw_both","GBPNZD","SHORT","16","15","4.577083","0.143899","-20.162331","-197.730705","0.416493","-198.274212","2413.24","175","213"
"0.075","25","raw_both","EURNZD","SHORT","14","13","4.527778","0.114229","-16.817074","-134.340794","0.392167","-134.788628","2413.24","175","213"
"0.075","25","raw_both","GBPCHF","SHORT","13","12","4.589583","0.008079","-15.541832","-83.161315","0.464542","-83.476773","2413.24","175","213"
"0.075","25","raw_both","NZDUSD","LONG","10","9","2.475","0.22155","-7.898704","-45.00002","-1.288003","-46.888022","2413.24","175","213"
"0.075","25","raw_both","AUDNZD","SHORT","11","10","4.606944","0.056699","-9.694672","-41.679295","0.378583","-41.960712","2413.24","175","213"
"0.075","25","raw_both","EURCHF","SHORT","12","11","4.620833","-0.098726","-9.59596","-39.64139","0.394986","-39.966404","2413.24","175","213"
"0.075","25","raw_both","NZDJPY","LONG","11","10","2.472222","0.130233","-7.871151","-37.530149","-1.491653","-39.681802","2413.24","175","213"
"0.075","25","raw_both","EURAUD","SHORT","8","7","2.070139","-0.058688","-2.999221","-19.239623","0.100618","-19.619005","2413.24","175","213"
"0.075","25","raw_both","USDCHF","SHORT","7","6","0.104167","0.125769","-2.966921","-18.914016","0.005292","-19.328725","2413.24","175","213"
"0.075","25","raw_both","EURUSD","LONG","7","6","0.103472","0.292362","-3.535197","-18.030011","-0.043685","-18.493695","2413.24","175","213"
"0.075","25","raw_both","NZDCHF","LONG","7","6","2.429167","0.107181","-4.160467","-16.408096","-1.095879","-17.923974","2413.24","175","213"
"0.075","25","raw_both","CHFJPY","LONG","6","5","0.127083","0.097994","-2.372321","-15.392676","-0.054765","-15.807441","2413.24","175","213"
"0.075","25","raw_both","GBPUSD","LONG","5","4","0.103472","0.204015","-2.185345","-14.48","-0.036489","-14.816489","2413.24","175","213"
"0.075","25","raw_both","AUDUSD","LONG","5","4","0.099306","0.13539","-1.392426","-8.010011","-0.030248","-8.340259","2413.24","175","213"
"0.075","25","raw_both","USDCAD","SHORT","4","3","0.0875","0.361461","-1.010244","-3.736354","0.002257","-3.974097","2413.24","175","213"
"0.075","25","raw_both","AUDCAD","LONG","5","4","0.103472","0.073144","-0.601233","-2.802273","-0.030821","-3.133095","2413.24","175","213"
"0.075","25","raw_both","EURJPY","LONG","4","3","0.063889","0.172011","-0.71683","-2.701665","-0.018531","-2.960196","2413.24","175","213"
"0.075","25","raw_both","NZDCAD","LONG","4","3","0.103472","0.201558","-0.358608","-1.753207","-0.023944","-2.017151","2413.24","175","213"
"0.075","25","raw_both","USDJPY","SHORT","2","1","0.038889","0.266743","-0.463419","-1.316519","0.000681","-1.435839","2413.24","175","213"
"0.075","25","raw_both","GBPCAD","LONG","2","1","0.103472","0.073009","-0.230379","-1.293351","-0.017831","-1.431181","2413.24","175","213"
"0.075","25","raw_both","AUDJPY","LONG","5","4","0.0875","0.046919","-0.206037","-1.023277","-0.029038","-1.352315","2413.24","175","213"
"0.075","25","raw_both","EURCAD","LONG","3","2","0.067361","0.049488","-0.133576","-0.538899","-0.013437","-0.732336","2413.24","175","213"
"0.075","25","raw_both","EURGBP","LONG","2","1","0.048611","0.144986","-0.104788","-0.361429","-0.008788","-0.490217","2413.24","175","213"
"0.075","25","raw_both","GBPAUD","SHORT","4","3","0.0875","0.053037","0.022886","0.184106","0.002215","-0.053679","2413.24","175","213"
"0.075","25","raw_both","EURCHF","LONG","1","0","0.007639","0.098726","0.003033","0.012593","-0.0007","-0.048107","2413.24","175","213"
"0.075","25","raw_both","EURAUD","LONG","1","0","0.003472","0.058688","0.052723","0.339896","-0.000318","0.279578","2413.24","175","213"
"0.075","25","raw_both","CADJPY","LONG","2","1","0.052778","0.077495","0.177476","0.418041","-0.009552","0.288489","2413.24","175","213"
"0.075","25","raw_both","GBPJPY","LONG","2","1","0.038194","0.013723","0.142716","0.711295","-0.005668","0.585627","2413.24","175","213"
"0.075","25","raw_both","AUDCHF","LONG","2","1","0.059722","0.052944","0.278294","1.158517","-0.007451","1.031067","2413.24","175","213"
"0.075","25","stoch_contra","EURNZD","SHORT","9","8","2.461806","0.114229","-6.240922","-50.079266","0.156854","-50.462412","733.63","72","93"
"0.075","25","stoch_contra","GBPNZD","SHORT","7","6","2.254167","0.143899","-2.781657","-27.506626","0.070271","-27.856355","733.63","72","93"
"0.075","25","stoch_contra","USDCHF","SHORT","7","6","0.104167","0.125769","-2.966921","-18.914016","0.005292","-19.328725","733.63","72","93"
"0.075","25","stoch_contra","EURUSD","LONG","7","6","0.103472","0.292362","-3.535197","-18.030011","-0.043685","-18.493695","733.63","72","93"
"0.075","25","stoch_contra","AUDUSD","LONG","5","4","0.099306","0.13539","-1.392426","-8.010011","-0.030248","-8.340259","733.63","72","93"
"0.075","25","stoch_contra","NZDUSD","LONG","5","4","0.103472","0.22155","-1.108929","-6.280009","-0.028847","-6.608856","733.63","72","93"
"0.075","25","stoch_contra","GBPUSD","LONG","3","2","0.085417","0.204015","-0.586428","-3.880009","-0.015729","-4.075738","733.63","72","93"
"0.075","25","stoch_contra","USDCAD","SHORT","4","3","0.0875","0.361461","-1.010244","-3.736354","0.002257","-3.974097","733.63","72","93"
"0.075","25","stoch_contra","NZDJPY","LONG","4","3","0.103472","0.130233","-0.5439","-2.576879","-0.027892","-2.844771","733.63","72","93"
"0.075","25","stoch_contra","NZDCAD","LONG","4","3","0.103472","0.201558","-0.358608","-1.753207","-0.023944","-2.017151","733.63","72","93"
"0.075","25","stoch_contra","USDJPY","SHORT","2","1","0.038889","0.266743","-0.463419","-1.316519","0.000681","-1.435839","733.63","72","93"
"0.075","25","stoch_contra","AUDJPY","LONG","5","4","0.086111","0.046919","-0.007607","-0.049926","-0.025536","-0.375462","733.63","72","93"
"0.075","25","stoch_contra","GBPAUD","SHORT","4","3","0.0875","0.053037","0.022886","0.184106","0.002215","-0.053679","733.63","72","93"
"0.075","25","stoch_contra","AUDNZD","SHORT","1","0","0.027083","0.056699","0.038967","0.168931","0.000271","0.109202","733.63","72","93"
"0.075","25","stoch_contra","AUDCAD","LONG","1","0","0.004861","0.073144","0.065107","0.301783","-0.000446","0.241337","733.63","72","93"
"0.075","25","stoch_contra","NZDCHF","LONG","2","1","0.059028","0.107181","0.138308","0.541482","-0.007451","0.414032","733.63","72","93"
"0.075","25","stoch_contra","AUDCHF","LONG","2","1","0.059722","0.052944","0.278294","1.158517","-0.007451","1.031067","733.63","72","93"
"0.075","50","candidate_b","GBPNZD","SHORT","15","14","4.50625","0.322717","-17.626966","-173.020212","0.370847","-173.549365","818.59","101","108"
"0.075","50","candidate_b","GBPCHF","SHORT","14","13","4.623611","0.148735","-16.398006","-87.719838","0.468014","-88.091824","818.59","101","108"
"0.075","50","candidate_b","NZDUSD","LONG","10","9","2.475694","0.453812","-8.006597","-45.620018","-1.290423","-47.51044","818.59","101","108"
"0.075","50","candidate_b","NZDJPY","LONG","10","9","2.461806","0.352103","-8.063667","-38.428631","-1.486495","-40.515127","818.59","101","108"
"0.075","50","candidate_b","AUDNZD","SHORT","11","10","4.586806","0.067499","-9.318837","-40.065718","0.372396","-40.353322","818.59","101","108"
"0.075","50","candidate_b","EURUSD","LONG","7","6","0.103472","0.610754","-3.535197","-18.030011","-0.043685","-18.493695","818.59","101","108"
"0.075","50","candidate_b","CHFJPY","LONG","6","5","0.105556","0.394335","-1.956464","-12.697233","-0.047124","-13.104357","818.59","101","108"
"0.075","50","candidate_b","USDCHF","SHORT","5","4","0.103472","0.355019","-1.463693","-9.343686","0.003556","-9.64013","818.59","101","108"
"0.075","50","candidate_b","EURJPY","LONG","6","5","0.103472","0.452966","-1.370452","-5.172481","-0.042984","-5.575466","818.59","101","108"
"0.075","50","candidate_b","USDCAD","SHORT","3","2","0.083333","0.483449","-0.642793","-2.378333","0.0015","-2.556833","818.59","101","108"
"0.075","50","candidate_b","EURCAD","LONG","4","3","0.103472","0.229883","-0.482855","-1.947223","-0.023243","-2.210466","818.59","101","108"
"0.075","50","candidate_b","USDJPY","SHORT","2","1","0.05","0.360171","-0.487608","-1.385155","0.000792","-1.504363","818.59","101","108"
"0.075","50","candidate_b","EURGBP","LONG","3","2","0.070833","0.271402","-0.259951","-0.896887","-0.015156","-1.092043","818.59","101","108"
"0.075","50","candidate_b","CADCHF","SHORT","3","2","0.103472","0.139266","-0.054141","-0.201482","0.002167","-0.379315","818.59","101","108"
"0.075","50","candidate_b","CADJPY","LONG","2","1","0.052778","0.132456","0.177476","0.418041","-0.009552","0.288489","818.59","101","108"
"0.075","50","david_contra","EURUSD","LONG","7","6","0.103472","0.610754","-3.535197","-18.030011","-0.043685","-18.493695","1354.33","89","129"
"0.075","50","david_contra","GBPUSD","LONG","5","4","0.103472","0.438945","-2.185345","-14.48","-0.036489","-14.816489","1354.33","89","129"
"0.075","50","david_contra","EURNZD","SHORT","6","5","2.0625","0.199738","-1.701392","-13.689229","0.064944","-13.984285","1354.33","89","129"
"0.075","50","david_contra","CHFJPY","LONG","6","5","0.105556","0.394335","-1.956464","-12.697233","-0.047124","-13.104357","1354.33","89","129"
"0.075","50","david_contra","GBPNZD","SHORT","4","3","0.585417","0.322717","-1.084755","-10.753329","0.01275","-10.980579","1354.33","89","129"
"0.075","50","david_contra","USDCHF","SHORT","5","4","0.103472","0.355019","-1.463693","-9.343686","0.003556","-9.64013","1354.33","89","129"
"0.075","50","david_contra","AUDUSD","LONG","5","4","0.099306","0.400272","-1.392426","-8.010011","-0.030248","-8.340259","1354.33","89","129"
"0.075","50","david_contra","GBPCHF","SHORT","5","4","0.263889","0.148735","-1.326399","-7.127405","0.007674","-7.419732","1354.33","89","129"
"0.075","50","david_contra","NZDUSD","LONG","5","4","0.103472","0.453812","-1.108929","-6.280009","-0.028847","-6.608856","1354.33","89","129"
"0.075","50","david_contra","AUDNZD","SHORT","4","3","2.472222","0.067499","-1.271135","-5.493162","0.093882","-5.63928","1354.33","89","129"
"0.075","50","david_contra","EURJPY","LONG","6","5","0.103472","0.452966","-1.370452","-5.172481","-0.042984","-5.575466","1354.33","89","129"
"0.075","50","david_contra","GBPAUD","SHORT","5","4","0.473611","0.232489","-0.677549","-5.140963","0.008667","-5.432297","1354.33","89","129"
"0.075","50","david_contra","NZDJPY","LONG","4","3","0.103472","0.352103","-0.5439","-2.576879","-0.027892","-2.844771","1354.33","89","129"
"0.075","50","david_contra","USDCAD","SHORT","3","2","0.083333","0.483449","-0.642793","-2.378333","0.0015","-2.556833","1354.33","89","129"
"0.075","50","david_contra","NZDCAD","LONG","4","3","0.103472","0.432087","-0.358608","-1.753207","-0.023944","-2.017151","1354.33","89","129"
"0.075","50","david_contra","USDJPY","SHORT","2","1","0.05","0.360171","-0.487608","-1.385155","0.000792","-1.504363","1354.33","89","129"
"0.075","50","david_contra","EURGBP","LONG","3","2","0.070833","0.271402","-0.259951","-0.896887","-0.015156","-1.092043","1354.33","89","129"
"0.075","50","david_contra","NZDCHF","LONG","1","0","0.058333","0.105271","-0.025689","-0.100738","-0.005349","-0.166087","1354.33","89","129"
"0.075","50","david_contra","AUDCHF","LONG","1","0","0.059028","0.022276","0.06649","0.277036","-0.005413","0.211624","1354.33","89","129"
"0.075","50","david_contra","EURCAD","LONG","1","0","0.032639","0.229883","0.082158","0.330525","-0.002993","0.267532","1354.33","89","129"
"0.075","50","david_contra","CADJPY","LONG","2","1","0.052778","0.132456","0.177476","0.418041","-0.009552","0.288489","1354.33","89","129"
"0.075","50","david_contra","CADCHF","SHORT","1","0","0.082639","0.139266","0.093945","0.352592","0.000826","0.293418","1354.33","89","129"
"0.075","50","david_contra","AUDCAD","LONG","2","1","0.047917","0.336484","0.335224","1.552026","-0.007387","1.424639","1354.33","89","129"
"0.075","50","david_contra","AUDJPY","LONG","2","1","0.047917","0.269945","0.324894","1.591049","-0.007387","1.463662","1354.33","89","129"
"0.075","50","david_stoch_confirm","EURUSD","LONG","7","6","0.103472","0.610754","-3.535197","-18.030011","-0.043685","-18.493695","536.44","62","93"
"0.075","50","david_stoch_confirm","EURNZD","SHORT","6","5","2.0625","0.199738","-1.701392","-13.689229","0.064944","-13.984285","536.44","62","93"
"0.075","50","david_stoch_confirm","GBPNZD","SHORT","4","3","0.585417","0.322717","-1.084755","-10.753329","0.01275","-10.980579","536.44","62","93"
"0.075","50","david_stoch_confirm","USDCHF","SHORT","5","4","0.103472","0.355019","-1.463693","-9.343686","0.003556","-9.64013","536.44","62","93"
"0.075","50","david_stoch_confirm","AUDUSD","LONG","5","4","0.099306","0.400272","-1.392426","-8.010011","-0.030248","-8.340259","536.44","62","93"
"0.075","50","david_stoch_confirm","NZDUSD","LONG","5","4","0.103472","0.453812","-1.108929","-6.280009","-0.028847","-6.608856","536.44","62","93"
"0.075","50","david_stoch_confirm","GBPAUD","SHORT","5","4","0.473611","0.232489","-0.677549","-5.140963","0.008667","-5.432297","536.44","62","93"
"0.075","50","david_stoch_confirm","AUDNZD","SHORT","4","3","2.46875","0.067499","-1.197028","-5.172773","0.093771","-5.319002","536.44","62","93"
"0.075","50","david_stoch_confirm","GBPUSD","LONG","3","2","0.085417","0.438945","-0.586428","-3.880009","-0.015729","-4.075738","536.44","62","93"
"0.075","50","david_stoch_confirm","NZDJPY","LONG","4","3","0.103472","0.352103","-0.5439","-2.576879","-0.027892","-2.844771","536.44","62","93"
"0.075","50","david_stoch_confirm","USDCAD","SHORT","3","2","0.083333","0.483449","-0.642793","-2.378333","0.0015","-2.556833","536.44","62","93"
"0.075","50","david_stoch_confirm","NZDCAD","LONG","4","3","0.103472","0.432087","-0.358608","-1.753207","-0.023944","-2.017151","536.44","62","93"
"0.075","50","david_stoch_confirm","USDJPY","SHORT","2","1","0.05","0.360171","-0.487608","-1.385155","0.000792","-1.504363","536.44","62","93"
"0.075","50","david_stoch_confirm","NZDCHF","LONG","1","0","0.058333","0.105271","-0.025689","-0.100738","-0.005349","-0.166087","536.44","62","93"
"0.075","50","david_stoch_confirm","AUDCHF","LONG","1","0","0.059028","0.022276","0.06649","0.277036","-0.005413","0.211624","536.44","62","93"
"0.075","50","david_stoch_confirm","AUDCAD","LONG","1","0","0.004861","0.336484","0.065107","0.301783","-0.000446","0.241337","536.44","62","93"
"0.075","50","david_stoch_confirm","AUDJPY","LONG","2","1","0.047917","0.269945","0.324894","1.591049","-0.007387","1.463662","536.44","62","93"
"0.075","50","raw_both","GBPNZD","SHORT","15","14","4.50625","0.322717","-17.626966","-173.020212","0.370847","-173.549365","1909.78","179","209"
"0.075","50","raw_both","EURNZD","SHORT","14","13","4.418056","0.199738","-14.99482","-119.836038","0.355479","-120.320558","1909.78","179","209"
"0.075","50","raw_both","GBPCHF","SHORT","14","13","4.623611","0.148735","-16.398006","-87.719838","0.468014","-88.091824","1909.78","179","209"
"0.075","50","raw_both","NZDUSD","LONG","10","9","2.475694","0.453812","-8.006597","-45.620018","-1.290423","-47.51044","1909.78","179","209"
"0.075","50","raw_both","EURCHF","SHORT","12","11","4.623611","0.062088","-10.288843","-42.499895","0.408104","-42.811791","1909.78","179","209"
"0.075","50","raw_both","NZDJPY","LONG","10","9","2.461806","0.352103","-8.063667","-38.428631","-1.486495","-40.515127","1909.78","179","209"
"0.075","50","raw_both","AUDNZD","SHORT","11","10","4.586806","0.067499","-9.318837","-40.065718","0.372396","-40.353322","1909.78","179","209"
"0.075","50","raw_both","EURAUD","SHORT","8","7","2.070139","0.044357","-2.999221","-19.239623","0.100618","-19.619005","1909.78","179","209"
"0.075","50","raw_both","EURUSD","LONG","7","6","0.103472","0.610754","-3.535197","-18.030011","-0.043685","-18.493695","1909.78","179","209"
"0.075","50","raw_both","NZDCHF","LONG","7","6","2.414583","0.105271","-3.53561","-13.939956","-1.042005","-15.401961","1909.78","179","209"
"0.075","50","raw_both","GBPUSD","LONG","5","4","0.103472","0.438945","-2.185345","-14.48","-0.036489","-14.816489","1909.78","179","209"
"0.075","50","raw_both","CHFJPY","LONG","6","5","0.105556","0.394335","-1.956464","-12.697233","-0.047124","-13.104357","1909.78","179","209"
"0.075","50","raw_both","USDCHF","SHORT","5","4","0.103472","0.355019","-1.463693","-9.343686","0.003556","-9.64013","1909.78","179","209"
"0.075","50","raw_both","AUDUSD","LONG","5","4","0.099306","0.400272","-1.392426","-8.010011","-0.030248","-8.340259","1909.78","179","209"
"0.075","50","raw_both","EURJPY","LONG","6","5","0.103472","0.452966","-1.370452","-5.172481","-0.042984","-5.575466","1909.78","179","209"
"0.075","50","raw_both","GBPAUD","SHORT","5","4","0.473611","0.232489","-0.677549","-5.140963","0.008667","-5.432297","1909.78","179","209"
"0.075","50","raw_both","GBPJPY","LONG","5","4","0.103472","0.211314","-0.645854","-3.238264","-0.040501","-3.578764","1909.78","179","209"
"0.075","50","raw_both","AUDCAD","LONG","5","4","0.103472","0.336484","-0.601233","-2.802273","-0.030821","-3.133095","1909.78","179","209"
"0.075","50","raw_both","USDCAD","SHORT","3","2","0.083333","0.483449","-0.642793","-2.378333","0.0015","-2.556833","1909.78","179","209"
"0.075","50","raw_both","EURCAD","LONG","4","3","0.103472","0.229883","-0.482855","-1.947223","-0.023243","-2.210466","1909.78","179","209"
"0.075","50","raw_both","AUDJPY","LONG","5","4","0.088194","0.269945","-0.352264","-1.740811","-0.030821","-2.071633","1909.78","179","209"
"0.075","50","raw_both","NZDCAD","LONG","4","3","0.103472","0.432087","-0.358608","-1.753207","-0.023944","-2.017151","1909.78","179","209"
"0.075","50","raw_both","USDJPY","SHORT","2","1","0.05","0.360171","-0.487608","-1.385155","0.000792","-1.504363","1909.78","179","209"
"0.075","50","raw_both","GBPCAD","LONG","2","1","0.103472","0.296869","-0.230379","-1.293351","-0.017831","-1.431181","1909.78","179","209"
"0.075","50","raw_both","EURGBP","LONG","3","2","0.070833","0.271402","-0.259951","-0.896887","-0.015156","-1.092043","1909.78","179","209"
"0.075","50","raw_both","CADCHF","SHORT","3","2","0.103472","0.139266","-0.054141","-0.201482","0.002167","-0.379315","1909.78","179","209"
"0.075","50","raw_both","AUDCHF","LONG","1","0","0.059028","0.022276","0.06649","0.277036","-0.005413","0.211624","1909.78","179","209"
"0.075","50","raw_both","CADJPY","LONG","2","1","0.052778","0.132456","0.177476","0.418041","-0.009552","0.288489","1909.78","179","209"
"0.075","50","stoch_contra","EURNZD","SHORT","9","8","2.455556","0.199738","-6.088974","-48.861796","0.146361","-49.255435","630.47","71","99"
"0.075","50","stoch_contra","GBPNZD","SHORT","7","6","2.254167","0.322717","-2.781657","-27.506626","0.070271","-27.856355","630.47","71","99"
"0.075","50","stoch_contra","EURUSD","LONG","7","6","0.103472","0.610754","-3.535197","-18.030011","-0.043685","-18.493695","630.47","71","99"
"0.075","50","stoch_contra","USDCHF","SHORT","5","4","0.103472","0.355019","-1.463693","-9.343686","0.003556","-9.64013","630.47","71","99"
"0.075","50","stoch_contra","AUDUSD","LONG","5","4","0.099306","0.400272","-1.392426","-8.010011","-0.030248","-8.340259","630.47","71","99"
"0.075","50","stoch_contra","NZDUSD","LONG","5","4","0.103472","0.453812","-1.108929","-6.280009","-0.028847","-6.608856","630.47","71","99"
"0.075","50","stoch_contra","GBPAUD","SHORT","5","4","0.473611","0.232489","-0.677549","-5.140963","0.008667","-5.432297","630.47","71","99"
"0.075","50","stoch_contra","AUDNZD","SHORT","4","3","2.46875","0.067499","-1.197028","-5.172773","0.093771","-5.319002","630.47","71","99"
"0.075","50","stoch_contra","GBPUSD","LONG","3","2","0.085417","0.438945","-0.586428","-3.880009","-0.015729","-4.075738","630.47","71","99"
"0.075","50","stoch_contra","NZDJPY","LONG","4","3","0.103472","0.352103","-0.5439","-2.576879","-0.027892","-2.844771","630.47","71","99"
"0.075","50","stoch_contra","USDCAD","SHORT","3","2","0.083333","0.483449","-0.642793","-2.378333","0.0015","-2.556833","630.47","71","99"
"0.075","50","stoch_contra","NZDCAD","LONG","4","3","0.103472","0.432087","-0.358608","-1.753207","-0.023944","-2.017151","630.47","71","99"
"0.075","50","stoch_contra","USDJPY","SHORT","2","1","0.05","0.360171","-0.487608","-1.385155","0.000792","-1.504363","630.47","71","99"
"0.075","50","stoch_contra","AUDJPY","LONG","5","4","0.086111","0.269945","-0.007607","-0.049926","-0.025536","-0.375462","630.47","71","99"
"0.075","50","stoch_contra","NZDCHF","LONG","1","0","0.058333","0.105271","-0.025689","-0.100738","-0.005349","-0.166087","630.47","71","99"
"0.075","50","stoch_contra","AUDCHF","LONG","1","0","0.059028","0.022276","0.06649","0.277036","-0.005413","0.211624","630.47","71","99"
"0.075","50","stoch_contra","AUDCAD","LONG","1","0","0.004861","0.336484","0.065107","0.301783","-0.000446","0.241337","630.47","71","99"
"0.075","75","candidate_b","USDJPY","SHORT","34","33","24.377083","0.437264","-82.833468","-233.298825","3.718368","-231.620457","884.49","128","128"
"0.075","75","candidate_b","GBPNZD","SHORT","13","12","4.265972","0.44281","-15.113039","-148.519391","0.325451","-148.97394","884.49","128","128"
"0.075","75","candidate_b","GBPCHF","SHORT","14","13","4.623611","0.300968","-16.398006","-87.719838","0.468014","-88.091824","884.49","128","128"
"0.075","75","candidate_b","NZDUSD","LONG","10","9","2.490278","0.558709","-8.448859","-48.150013","-1.297682","-50.047695","884.49","128","128"
"0.075","75","candidate_b","NZDJPY","LONG","10","9","2.452083","0.451098","-7.568448","-36.070127","-1.329141","-37.999267","884.49","128","128"
"0.075","75","candidate_b","AUDNZD","SHORT","10","9","4.575694","0.082257","-8.618326","-37.07157","0.344965","-37.326605","884.49","128","128"
"0.075","75","candidate_b","EURUSD","LONG","7","6","0.103472","0.80836","-3.535197","-18.030011","-0.043685","-18.493695","884.49","128","128"
"0.075","75","candidate_b","USDCHF","SHORT","5","4","0.103472","0.547701","-1.463693","-9.343686","0.003556","-9.64013","884.49","128","128"
"0.075","75","candidate_b","EURJPY","LONG","6","5","0.103472","0.645978","-1.370452","-5.172481","-0.042984","-5.575466","884.49","128","128"
"0.075","75","candidate_b","CHFJPY","LONG","4","3","0.103472","0.550952","-0.678251","-4.398797","-0.03356","-4.672357","884.49","128","128"
"0.075","75","candidate_b","USDCAD","SHORT","3","2","0.061806","0.468703","-0.569012","-2.105294","0.001236","-2.284058","884.49","128","128"
"0.075","75","candidate_b","EURCAD","LONG","4","3","0.103472","0.436006","-0.482855","-1.947223","-0.023243","-2.210466","884.49","128","128"
"0.075","75","candidate_b","EURGBP","LONG","3","2","0.070833","0.361666","-0.259951","-0.896887","-0.015156","-1.092043","884.49","128","128"
"0.075","75","candidate_b","CADCHF","SHORT","3","2","0.103472","0.328235","-0.054141","-0.201482","0.002167","-0.379315","884.49","128","128"
"0.075","75","candidate_b","CADJPY","LONG","2","1","0.052083","0.13697","0.182766","0.430521","-0.009488","0.301032","884.49","128","128"
"0.075","75","david_contra","USDJPY","SHORT","34","33","24.377083","0.437264","-82.833468","-233.298825","3.718368","-231.620457","1093.17","129","148"
"0.075","75","david_contra","EURUSD","LONG","7","6","0.103472","0.80836","-3.535197","-18.030011","-0.043685","-18.493695","1093.17","129","148"
"0.075","75","david_contra","GBPNZD","SHORT","5","4","2.052083","0.44281","-1.805025","-17.87756","0.047222","-18.130338","1093.17","129","148"
"0.075","75","david_contra","EURNZD","SHORT","6","5","2.0625","0.271284","-1.701392","-13.689229","0.064944","-13.984285","1093.17","129","148"
