row_key,source_close_events_csv,variant_id,activation_rule_id,cycle_id,pair,side,close_reason,anchor_week_open_utc,start_timestamp_utc,close_timestamp_utc,fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,geometry_source,geometry_regime,range_condition_pass,geometry_harvestable_candidate,matched_trigger_row_key,matched_trigger_displacement_timestamp_utc,minutes_from_trigger_to_start,start_trace_status,content_hash
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|32|GBPUSD|SHORT|2022-02-03T14:09:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|32,GBPUSD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T14:07:00.000Z,2022-02-03T14:09:00.000Z,1,0.134523,1.109995,-0.06,0.000014,1.050009,0,0.134523,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,DEAA72399460B423B3946B7B76389C1E956B966677F0FB8364641398EFF8028F
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|33|GBPUSD|SHORT|2022-02-03T15:01:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|33,GBPUSD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T14:23:00.000Z,2022-02-03T15:01:00.000Z,2,0.358258,2.960001,-0.12,0.000403,2.840404,-0.39741,0.358258,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,43CBAC56B07CBD8ECC0D2CBBBC8481238D6A67D155137906B55960CCEBABF838
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|34|GBPUSD|SHORT|2022-02-03T15:24:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|34,GBPUSD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T15:03:00.000Z,2022-02-03T15:24:00.000Z,1,0.089653,0.740002,-0.06,0.000146,0.680148,-0.15992,0.089653,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,2652EC56314B56FDE8AEC83D3504782C35D33768C488898CCDC66FB3513F6922
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|35|GBPUSD|SHORT|2022-02-03T17:10:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|35,GBPUSD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T15:26:00.000Z,2022-02-03T17:10:00.000Z,2,0.404196,3.340009,-0.12,0.001146,3.221155,-0.283418,0.404196,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,948D7923387DB2FAAD56B7E3B7D7A914ADCBF2A119CA5C77420D29F5A4A3D97B
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|36|GBPUSD|SHORT|2022-02-03T19:43:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|36,GBPUSD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T17:31:00.000Z,2022-02-03T19:43:00.000Z,1,0.098098,0.81,-0.06,0.000917,0.750917,-0.088409,0.098098,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,38A2E41B10ACA5131C7B4DBD667F30FF3AA01EBC6A27B883F4108C43CDD24491
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|37|GBPUSD|SHORT|2022-02-04T05:35:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|GBPUSD|SHORT|37,GBPUSD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T23:18:00.000Z,2022-02-04T05:35:00.000Z,1,0.08356,0.690002,-0.06,0.002618,0.63262,-0.146533,0.102936,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,E24361BAF6642745F2250083599692CB2A3278A6C0BC41F883083941C4CB1D93
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|26|NZDCAD|LONG|2022-01-31T05:52:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|26,NZDCAD,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T01:00:00.000Z,2022-01-31T05:52:00.000Z,1,0.330902,1.350651,-0.06,-0.018595,1.272056,-0.030782,0.330902,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,175C3ECB2C00A0F246F7F7FF20E6928CF7290113A66428847388C855B8FA9BF1
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|27|NZDCAD|LONG|2022-01-31T06:40:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|27,NZDCAD,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T06:01:00.000Z,2022-01-31T06:40:00.000Z,1,0.115271,0.47138,-0.06,-0.002484,0.408896,0,0.115271,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,EA3851E122600B4C790DB83046EFA30F933D4E3F8863A3EE51940645281F05CC
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|28|NZDCAD|LONG|2022-01-31T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|28,NZDCAD,LONG,session_flatten,2022-01-31T00:00:00.000Z,2022-01-31T15:51:00.000Z,2022-01-31T21:00:00.000Z,3,0.20243,0.826147,-0.18,-0.058268,0.587879,-0.892997,0.409986,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,5958325A8765E50333B026538800D9EEA832C0521564D4FC1258A642E20759E7
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|29|NZDCAD|LONG|2022-02-01T04:15:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|29,NZDCAD,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T23:05:00.000Z,2022-02-01T04:15:00.000Z,1,0.217208,0.888666,-0.06,-0.019741,0.808925,-0.18453,0.217208,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,572D5004C413900E822E26A2DE620FA6443355852FE8D3230CA509A3581BA7A9
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|30|NZDCAD|LONG|2022-02-01T07:51:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|30,NZDCAD,LONG,target,2022-01-31T00:00:00.000Z,2022-02-01T06:24:00.000Z,2022-02-01T07:51:00.000Z,1,0.138322,0.567957,-0.06,-0.00554,0.502417,-0.074924,0.138322,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,0F78F165E2554890BE5E2CEF8CE477723AF9542027749A65C2F1D574A4BB26E9
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|31|NZDCAD|LONG|2022-02-01T11:02:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|LONG|31,NZDCAD,LONG,target,2022-01-31T00:00:00.000Z,2022-02-01T08:02:00.000Z,2022-02-01T11:02:00.000Z,2,0.338455,1.388313,-0.12,-0.020696,1.247617,-0.276675,0.338455,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,7F72C0671A182A876EDC6D4BD88A353B2B3EABA309495AA08B910D527B24F22A
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|32|NZDCAD|SHORT|2022-02-02T15:02:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|32,NZDCAD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-02T14:58:00.000Z,2022-02-02T15:02:00.000Z,1,0.116305,0.480778,-0.06,0.000028,0.420806,-0.003813,0.116305,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9C8B14122D25212AAB7F96B264B9F228B84AFDCB567B0B91AF9F0BA90DF763F5
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|33|NZDCAD|SHORT|2022-02-02T15:24:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|33,NZDCAD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-02T15:09:00.000Z,2022-02-02T15:24:00.000Z,1,0.114401,0.472538,-0.06,0.000104,0.412642,-0.015254,0.114401,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,63E1ECCAF1710AF233375315FEB308B3D15C97F2591A1EBAFF97B993B04E2AA8
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|34|NZDCAD|SHORT|2022-02-03T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|34,NZDCAD,SHORT,session_flatten,2022-01-31T00:00:00.000Z,2022-02-03T08:07:00.000Z,2022-02-03T21:00:00.000Z,5,-0.857591,-3.538394,-0.3,0.02016,-3.818234,-2.285499,0.396027,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9066F3E5B260D65142425DEDC6B0E5D3ECD178F6087370B266AE55FAAD2D2EB8
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|35|NZDCAD|SHORT|2022-02-04T08:05:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|35,NZDCAD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-03T23:05:00.000Z,2022-02-04T08:05:00.000Z,2,0.47867,1.985472,-0.12,0.006111,1.871583,-0.414333,0.47867,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9BB8CFF65EAC6FFF71C5529D2C1C7905D521CC58B794CA231A1CCA6FC7F6022D
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|36|NZDCAD|SHORT|2022-02-04T10:43:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCAD|SHORT|36,NZDCAD,SHORT,target,2022-01-31T00:00:00.000Z,2022-02-04T10:02:00.000Z,2022-02-04T10:43:00.000Z,1,0.11026,0.456132,-0.06,0.000285,0.396416,-0.096953,0.11026,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,18DB2FE7CF7FA922997E7DEF86AABEE75E9E623F848D6D840B8EC55FAB3554A8
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|35|NZDCHF|LONG|2022-01-31T01:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|35,NZDCHF,LONG,session_flatten,2022-01-24T00:00:00.000Z,2022-01-28T15:57:00.000Z,2022-01-31T01:00:00.000Z,1,-0.181844,-0.99854,-0.06,-0.217979,-1.276519,-0.181844,0.029202,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,2DBBF4E71B6D8B3515BEDCAFD9A8543346F1B4A91967BCF7E5400D62916E3D9E
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|36|NZDCHF|LONG|2022-01-31T01:41:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|36,NZDCHF,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T01:00:00.000Z,2022-01-31T01:41:00.000Z,1,0.233037,1.277346,-0.06,-0.002611,1.214735,-0.009791,0.233037,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,67603996798717859CEB43845B3B3F11C34C453A3B015BB88BEC7BA6FCDB00BB
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|37|NZDCHF|LONG|2022-01-31T16:53:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|37,NZDCHF,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T16:30:00.000Z,2022-01-31T16:53:00.000Z,1,0.236496,1.300436,-0.06,-0.001465,1.238971,-0.025408,0.236496,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,A540F00647DB41D306DA8C5FAD948099FF44FF4270AE15BA8DC0D93EA31F22CB
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|38|NZDCHF|LONG|2022-01-31T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|38,NZDCHF,LONG,session_flatten,2022-01-31T00:00:00.000Z,2022-01-31T18:04:00.000Z,2022-01-31T21:00:00.000Z,3,-0.177312,-0.982029,-0.18,-0.025791,-1.18782,-0.623325,0.009763,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,607BF25747BDD76EBBB24E1503447AF825B656701F531CA406106E2D9AD47CBF
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|39|NZDCHF|LONG|2022-02-01T14:13:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|39,NZDCHF,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T23:05:00.000Z,2022-02-01T14:13:00.000Z,2,0.511491,2.831968,-0.12,-0.074443,2.637526,-0.362259,0.511491,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,046345BC993974D757EE2F397B0DEE24F022484475538E275B0340D50E7E4778
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|40|NZDCHF|LONG|2022-02-01T15:48:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|40,NZDCHF,LONG,target,2022-01-31T00:00:00.000Z,2022-02-01T14:43:00.000Z,2022-02-01T15:48:00.000Z,1,0.093929,0.520156,-0.06,-0.004139,0.456017,-0.174159,0.093929,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,582DA7A12726651BC315D475151757FD2DB1EF3F084D5BD2BFF34D97C49ED4B1
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|41|NZDCHF|LONG|2022-02-02T09:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|41,NZDCHF,LONG,target,2022-01-31T00:00:00.000Z,2022-02-02T08:29:00.000Z,2022-02-02T09:00:00.000Z,1,0.11346,0.629942,-0.06,-0.001974,0.567968,-0.054774,0.11346,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,C1571BE6C593C1A986311411962D7C1BF5A9BDE327D78BBC9AB524B0F31F1BD5
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|42|NZDCHF|LONG|2022-02-02T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|42,NZDCHF,LONG,session_flatten,2022-01-31T00:00:00.000Z,2022-02-02T14:42:00.000Z,2022-02-02T21:00:00.000Z,2,0.043256,0.23937,-0.12,-0.041902,0.077468,-0.406943,0.156786,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,59CD954EABBB2A1CAA4020D17289C5FC6769401C3413FB2D4B64AA55FFE673DB
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|43|NZDCHF|LONG|2022-02-03T07:25:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDCHF|LONG|43,NZDCHF,LONG,target,2022-01-31T00:00:00.000Z,2022-02-02T23:05:00.000Z,2022-02-03T07:25:00.000Z,3,0.841952,4.659193,-0.18,-0.091445,4.387747,-0.646447,0.841952,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,6C47A6A2DEBD03F19DEC81E1C819EE3763D47FB8FC4A06AC3C4690768303F65F
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|30|NZDJPY|LONG|2022-01-31T01:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|30,NZDJPY,LONG,session_flatten,2022-01-24T00:00:00.000Z,2022-01-28T08:00:00.000Z,2022-01-31T01:00:00.000Z,4,-1.053592,-6.436131,-0.24,-0.962341,-7.638471,-1.560789,0.182771,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,3B6179DCDC20E57379E8A1664AB836438826D37C545FBF0595B71A6D8A4A9F27
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|31|NZDJPY|LONG|2022-01-31T01:59:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|31,NZDJPY,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T01:00:00.000Z,2022-01-31T01:59:00.000Z,1,0.25908,1.576438,-0.06,-0.003757,1.51268,-0.008541,0.25908,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9A87474CC3A2422D8E5CB12D49C1E9AEA52CD1A46DE69DB9C4FB37498AF90C63
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|32|NZDJPY|LONG|2022-01-31T16:44:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|32,NZDJPY,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T15:58:00.000Z,2022-01-31T16:44:00.000Z,1,0.126457,0.771925,-0.06,-0.002929,0.708996,-0.112248,0.129299,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,ACB50ADEB94A5CE700E2F0BB0C915C388C5EFD363C2E403625C8FC1181DB563A
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|33|NZDJPY|LONG|2022-01-31T20:01:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|33,NZDJPY,LONG,target,2022-01-31T00:00:00.000Z,2022-01-31T17:41:00.000Z,2022-01-31T20:01:00.000Z,1,0.09234,0.565233,-0.06,-0.008915,0.496317,-0.163372,0.09234,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,B995D49DF4A4DC3DCD334ADBB4803B11E20247EE25C1C4C6F59882DD6BF8CE05
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|34|NZDJPY|LONG|2022-02-01T02:27:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|34,NZDJPY,LONG,target,2022-01-31T00:00:00.000Z,2022-02-01T00:19:00.000Z,2022-02-01T02:27:00.000Z,1,0.106562,0.651404,-0.06,-0.008151,0.583253,-0.123612,0.106562,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,F8DA8BB8C9B2ACE0CAE4E9411124DFE320C708512C0F41A46F01ABC309503A7A
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|35|NZDJPY|LONG|2022-02-01T04:29:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|35,NZDJPY,LONG,target,2022-01-31T00:00:00.000Z,2022-02-01T03:18:00.000Z,2022-02-01T04:29:00.000Z,2,0.399877,2.44382,-0.12,-0.008151,2.315669,-0.208878,0.399877,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,45EE7EE7AB8A0DE1EE3342AB2EFDECFF9CECB6251AAC3C6A351A01B9664424F9
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|36|NZDJPY|LONG|2022-02-01T11:03:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,RAW_GRID_T100_S020_GATE90_STOCH_CONTRA|NZDJPY|LONG|36,NZDJPY,LONG,target,2022-01-31T00:00:00.000Z,2022-02-01T09:46:00.000Z,2022-02-01T11:03:00.000Z,1,0.107984,0.662307,-0.06,-0.004903,0.597403,-0.107985,0.107984,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,4570F7DFF646559F6448AF3337DAAC9A579FE735BC0DCBF66B9BB7B3515AA9F6
