variant_id,activation_rule_id,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,GBPAUD,475,414,61,0,87.16,23.663219,23.663219,0.049817,181.74,1.817374,761.29,579.55,1.313583,0.190126,0.408362,140,42,14,29.47,8.84,2.95,153,106,75,32.21,22.32,15.79,731.42,-549.68,-5.496789,7A0DCD7480E78284CA10702EEE57ACB53099671BE45F3E669B126A400CD830E5
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,GBPCAD,452,385,67,0,85.18,25.669493,25.669493,0.056791,160.37,1.6037,800.49,640.12,1.250533,0.223376,0.502354,160,56,21,35.4,12.39,4.65,174,117,89,38.5,25.88,19.69,765.36,-604.99,-6.049941,0FEB3EE4523C4F8CA23E1A5D44A1016962D358DF1A62D3D274C2362303F28DA8
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,GBPCHF,523,451,72,0,86.23,12.343998,12.343998,0.023602,65.73,0.657323,761.23,695.5,1.094511,0.18705,0.451637,147,46,13,28.11,8.8,2.49,163,115,82,31.17,21.99,15.68,729.43,-663.69,-6.636949,13E4D3E99A85247DC3473D26ED6D3EE00A4C9100DFBBF15B6DC6C070EA982323
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,GBPJPY,478,397,81,0,83.05,-31.772161,-31.772161,-0.066469,-356.6,-3.565972,830.09,1186.69,0.699502,0.200681,0.602148,134,54,24,28.03,11.3,5.02,164,119,90,34.31,24.9,18.83,803.3,-1159.9,-11.599012,46EC754D179BE90ABE08E77B9A5A143ED4D9666965B42BCDEA7693E6F8649D41
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,GBPNZD,481,421,60,0,87.53,25.771741,25.771741,0.05358,188.49,1.88487,843.59,655.1,1.287722,0.200583,0.415613,149,48,19,30.98,9.98,3.95,154,103,73,32.02,21.41,15.18,787.86,-599.38,-5.993777,A4893CE3D18404C8BF1188C5C86CE0E8ABBD8B811C55424F8E8CB9690A703C77
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,GBPUSD,445,363,82,0,81.57,-6.790944,-6.790944,-0.015261,-101.71,-1.017065,651.45,753.16,0.86496,0.200395,0.522685,129,56,17,28.99,12.58,3.82,165,116,91,37.08,26.07,20.45,618.43,-720.13,-7.201342,6719B3198B68C11556E7C4F297607882E2A7BF816B3C8DBDBD2EB15DD9389597
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,NZDCAD,478,398,80,0,83.26,38.855,38.855,0.081287,90.09,0.900937,332.88,242.78,1.371085,0.221075,0.464928,147,62,27,30.75,12.97,5.65,188,142,109,39.33,29.71,22.8,310.19,-220.1,-2.200978,46CAD27811E9E8E87DFEBC66CDACAD30D192AFC0CD299DC5FEF5E7D9A47EEC6F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,NZDCHF,475,400,75,0,84.21,35.85872,35.85872,0.075492,90.66,0.906585,334.47,243.82,1.371832,0.198918,0.413798,141,48,14,29.68,10.11,2.95,166,116,83,34.95,24.42,17.47,318.14,-227.48,-2.274833,7386488F38936617479E94F99D8FA2F1EBADC0C6169817FDEF2F87057EE8D3F1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,NZDJPY,451,360,91,0,79.82,-22.30777,-22.30777,-0.049463,-125.27,-1.252747,369.34,494.61,0.746722,0.203631,0.592847,133,57,24,29.49,12.64,5.32,166,113,92,36.81,25.06,20.4,355.35,-480.62,-4.806231,B239B234062B7E439DA8F82762691729547A823FEE1FFBA32487745858B22D49
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,NZDUSD,464,378,86,0,81.47,16.236464,16.236464,0.034992,14.24,0.142406,307.38,293.14,1.04858,0.198428,0.522451,143,43,15,30.82,9.27,3.23,186,132,98,40.09,28.45,21.12,286.74,-272.5,-2.725038,89AA3428CA6BB52C781BAD891228EF6D1FF003A005966360C94679F12D10C011
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,USDCAD,494,424,70,0,85.83,37.015156,37.015156,0.074929,97.48,0.974769,339.7,242.23,1.402419,0.207196,0.475591,147,55,25,29.76,11.13,5.06,189,132,100,38.26,26.72,20.24,312.22,-214.74,-2.147402,72C5C313F4C7C13D0FFA396C4F1099E7D39CCD9630C7BF114E4114C51FC2184C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,USDCHF,499,426,73,0,85.37,5.641176,5.641176,0.011305,-31.8,-0.318002,402.62,434.42,0.926799,0.193429,0.45637,155,49,18,31.06,9.82,3.61,171,111,83,34.27,22.24,16.63,388.01,-419.81,-4.198105,0C34DC8F928D3FB3F46503E674EAA8674D6AD4163BBD069950B1097F1E0263BB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,USDJPY,488,412,76,0,84.43,10.070705,10.070705,0.020637,-1.91,-0.019081,425.44,427.35,0.995535,0.216737,0.525884,158,63,34,32.38,12.91,6.97,172,117,83,35.25,23.98,17.01,396.79,-398.7,-3.986968,0CD40362D961B48925868C155CDC9AA9B663EA7BB6B4A246DDD2599EA00B622A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDCAD_LONG,275,221,54,0,80.36,11.637508,11.637508,0.042318,4.61,0.046105,167.06,162.45,1.028382,0.21003,0.432631,88,30,16,32,10.91,5.82,109,73,54,39.64,26.55,19.64,156.98,-152.37,-1.523675,4AEAB5BA828DC97EA7A8C246CCBAF85CC4ADB8DDA125D52785F3A1F74D4F2DDC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDCAD_SHORT,182,156,26,0,85.71,3.640176,3.640176,0.020001,4.18,0.041845,117.1,112.92,1.037058,0.207693,0.406932,52,18,9,28.57,9.89,4.95,61,45,30,33.52,24.73,16.48,104.4,-100.22,-1.002193,70F30C39C7167F07E84A20D8A3627A80FA14B21D4962A1CE1623D845EC9CF635
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDCHF_LONG,266,212,54,0,79.7,-1.575973,-1.575973,-0.005925,-30.69,-0.306938,196.38,227.07,0.864827,0.196507,0.560156,89,22,7,33.46,8.27,2.63,112,72,51,42.11,27.07,19.17,188.77,-219.46,-2.19461,293BBC8D2E87BFFD02995FAF896CB1D184F59B8E944D487E8F357C270DA3C747
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDCHF_SHORT,206,181,25,0,87.86,19.406606,19.406606,0.094207,76.58,0.765786,155.08,78.5,1.975491,0.184674,0.319853,56,18,6,27.18,8.74,2.91,60,38,28,29.13,18.45,13.59,143.08,-66.5,-0.665016,626942B965C448FEEC51D17B666066328AECA3F8DE523C2A09BAD66971FE2441
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDJPY_LONG,266,211,55,0,79.32,-34.731314,-34.731314,-0.130569,-125.6,-1.255987,246.53,372.13,0.662485,0.212535,0.692302,82,40,14,30.83,15.04,5.26,98,76,59,36.84,28.57,22.18,239.87,-365.47,-3.654724,F36F1E08D3F55D18B25EC7104A53A9629A61BB1BB0F1BE8B780C6092579478C9
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDJPY_SHORT,173,140,33,0,80.92,-10.107799,-10.107799,-0.058427,111.26,1.11257,311.7,200.44,1.555067,0.188539,0.457829,44,15,7,25.43,8.67,4.05,55,39,28,31.79,22.54,16.18,306.24,-194.98,-1.949787,F7525FE7220A617BF3A98BFB5A2887C02F0FF0D0945D3A68D932F34CF9CE672C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDNZD_LONG,296,246,50,0,83.11,30.246666,30.246666,0.102185,43.96,0.439611,145.33,101.37,1.433666,0.204865,0.376529,85,25,7,28.72,8.45,2.36,104,60,38,35.14,20.27,12.84,136.83,-92.87,-0.928731,537ED8C4088A57CF55BC8015FEA1DCDC63CFB367DFEE68572AB61D17ADCA98BC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDNZD_SHORT,175,142,33,0,81.14,13.995182,13.995182,0.079972,20.36,0.203618,93.47,73.11,1.278507,0.202521,0.37642,48,16,5,27.43,9.14,2.86,54,40,28,30.86,22.86,16,86.5,-66.14,-0.661422,2727A7CCEBFDCB19516FC47F92B8B66A8440F3246693F2E85465BC6D78788FF3
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDUSD_LONG,210,159,51,0,75.71,-6.805824,-6.805824,-0.032409,-65,-0.649966,145.87,210.86,0.691759,0.210501,0.572952,69,32,11,32.86,15.24,5.24,86,56,44,40.95,26.67,20.95,137.67,-202.66,-2.026619,BA6D643A3CBA5079EB9427503AD39F7DA33FB99F15C5FB50791650E371EE35C6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,AUDUSD_SHORT,213,177,36,0,83.1,-1.465373,-1.465373,-0.00688,-30.5,-0.305016,127.04,157.54,0.806384,0.186294,0.473182,62,15,6,29.11,7.04,2.82,85,58,42,39.91,27.23,19.72,118.03,-148.54,-1.485363,F667FF6766AE93588A65A25EC21929E880994E043A8E0D6374FC637E6A2A8D11
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,CADCHF_LONG,241,202,39,0,83.82,13.495769,13.495769,0.055999,30.2,0.302009,183.36,153.16,1.197192,0.209126,0.520867,73,33,10,30.29,13.69,4.15,87,66,48,36.1,27.39,19.92,171.9,-141.7,-1.417041,8D9F882F887D22C3A639492BE63E8C99B0DF207EE396FCC111EE94BB52560A5B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,CADCHF_SHORT,218,181,37,0,83.03,14.293292,14.293292,0.065566,42.67,0.426678,145.83,103.16,1.41361,0.181071,0.345556,65,14,2,29.82,6.42,0.92,79,55,37,36.24,25.23,16.97,138.56,-95.89,-0.958897,54AB5E5A68C51DAC3081E0ECCE1352A291E0B9737777B3BDAB8BD37289AC2A19
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,CADJPY_LONG,199,169,30,0,84.92,5.956269,5.956269,0.029931,8.09,0.080881,187.39,179.3,1.045109,0.23272,0.548554,75,32,12,37.69,16.08,6.03,74,48,42,37.19,24.12,21.11,182.1,-174.01,-1.740135,84B5314A050297380C52DBE94E662743B9EB6632558C2C4A7DDE90628FA54579
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,CADJPY_SHORT,239,192,47,0,80.33,5.514254,5.514254,0.023072,3.62,0.036211,182.83,179.21,1.020206,0.187198,0.363978,59,24,7,24.69,10.04,2.93,82,58,38,34.31,24.27,15.9,170.93,-167.31,-1.673097,3E0B5DBEC47B3A44BBFA7BCB2DB16C4CD24397E407886EFE1812F3A28225485A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,CHFJPY_LONG,263,227,36,0,86.31,0.597829,0.597829,0.002273,-43.39,-0.433868,173.65,217.04,0.800099,0.186047,0.490946,73,24,7,27.76,9.13,2.66,89,65,48,33.84,24.71,18.25,172.27,-215.65,-2.156542,1BA09D7916A2FF06ABF28CF845128D649347336A324567926507D9955834918F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,CHFJPY_SHORT,269,228,41,0,84.76,15.214619,15.214619,0.05656,59.47,0.594747,200.37,140.9,1.422116,0.175155,0.339299,69,19,2,25.65,7.06,0.74,82,57,39,30.48,21.19,14.5,195.58,-136.1,-1.361022,4DA2FB887ED8384EAA5DC9208DB8D0F80A93DB19B010652048E3A7633ADA64D4
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURAUD_LONG,238,207,31,0,86.97,11.805519,11.805519,0.049603,18.48,0.184839,219.82,201.34,1.091806,0.186908,0.337975,76,17,6,31.93,7.14,2.52,74,46,32,31.09,19.33,13.45,209.81,-191.32,-1.913245,3BDC418470F0E3F9FAEA4D1B442A617768F8ED2BC912B745D1EF6A9D59DFCAC1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURAUD_SHORT,229,193,36,0,84.28,1.557752,1.557752,0.006802,-21.22,-0.212237,262.41,283.63,0.925172,0.205266,0.537871,68,23,12,29.69,10.04,5.24,78,57,45,34.06,24.89,19.65,254.96,-276.18,-2.76183,CF5AE4A351EDA887B343C0E723FD4EB25AA599FD255DE0EAA94972FE142A0689
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURCAD_LONG,279,236,43,0,84.59,30.808667,30.808667,0.110425,127.59,1.275894,274.61,147.02,1.867839,0.223818,0.371268,98,35,17,35.13,12.54,6.09,111,68,51,39.78,24.37,18.28,268.67,-141.08,-1.410764,AA2A5339E5F341AD1085E825DF61A4B92C9A7E997AB9876801C862F649505174
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURCAD_SHORT,206,185,21,0,89.81,22.549542,22.549542,0.109464,103.57,1.035725,213.73,110.16,1.940217,0.226569,0.42023,63,22,12,30.58,10.68,5.83,65,47,29,31.55,22.82,14.08,203.16,-99.59,-0.995915,5F1066A78ED012D9D3A2DD8DC534E5D7D1AC954F212FEDD8D3802FACBF105838
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURCHF_LONG,330,272,58,0,82.42,0.958852,0.958852,0.002906,-34.59,-0.345853,223.75,258.34,0.866124,0.188172,0.425174,86,29,12,26.06,8.79,3.64,108,79,55,32.73,23.94,16.67,220.86,-255.44,-2.554404,C8D8BCDD4C9644D37D4CE325551F4304C06656B802DF1AA8A6C40BB56804C4F7
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURCHF_SHORT,190,163,27,0,85.79,14.535458,14.535458,0.076502,52.83,0.528267,128.64,75.82,1.696781,0.184714,0.382594,50,18,6,26.32,9.47,3.16,61,40,34,32.11,21.05,17.89,126.62,-73.8,-0.737953,C8651224172B646FA51E050A641D3A6D272EE77C131DED69D7D4A1A11578988F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURGBP_LONG,273,235,38,0,86.08,9.471387,9.471387,0.034694,59.55,0.595509,346.02,286.47,1.207879,0.201681,0.452366,70,34,13,25.64,12.45,4.76,88,63,43,32.23,23.08,15.75,328.32,-268.77,-2.687735,B67EC4DBF9631AFF92D815D9D7F9C36F3EFAB305F876BF1DEBA12C62054B119A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURGBP_SHORT,262,228,34,0,87.02,-1.277284,-1.277284,-0.004875,-48.05,-0.48046,249.98,298.03,0.838788,0.181259,0.43124,68,18,7,25.95,6.87,2.67,80,65,48,30.53,24.81,18.32,245.36,-293.4,-2.934039,ED9C697D06A6FFBC478D6B6D20B684E6AC678B6BE5121738115F4E1564D663CC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURJPY_LONG,271,213,58,0,78.6,-6.550302,-6.550302,-0.024171,83.31,0.833122,425.84,342.53,1.243226,0.213045,0.573964,81,28,15,29.89,10.33,5.54,103,76,56,38.01,28.04,20.66,333.64,-250.32,-2.503232,800446276D1A505BF34F6C39BE588968EBC62BCB7CF64BE61EEB043689AFCE18
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURJPY_SHORT,175,143,32,0,81.71,-2.313828,-2.313828,-0.013222,-17.78,-0.177771,182.94,200.72,0.911433,0.202886,0.512913,51,27,9,29.14,15.43,5.14,58,45,38,33.14,25.71,21.71,179.98,-197.76,-1.977593,4B92ECA1A6DFCBF7CFF0C90C8B57BAB6306974530118876047D2ECD4D2A28C28
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURNZD_LONG,203,166,37,0,81.77,7.66722,7.66722,0.03777,17.35,0.173494,198.71,181.36,1.095662,0.17965,0.433853,55,18,3,27.09,8.87,1.48,76,55,40,37.44,27.09,19.7,186.59,-169.24,-1.692434,2379F5EEE920AEE4BC7B1733A732401D77B4994C1DCC8C2088E21D0D8EF37BDB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURNZD_SHORT,245,201,44,0,82.04,20.221443,20.221443,0.082537,90.61,0.906085,315.51,224.9,1.402882,0.232304,0.471551,94,39,11,38.37,15.92,4.49,104,68,52,42.45,27.76,21.22,309.91,-219.3,-2.19298,A00C32620543769A610E2BF8DE6A13562AA53F3A13C564C39D00B6EE08E6B4FD
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURUSD_LONG,211,171,40,0,81.04,9.32556,9.32556,0.044197,11.78,0.117783,156.77,144.99,1.081237,0.192016,0.431526,62,19,8,29.38,9,3.79,78,47,35,36.97,22.27,16.59,145.24,-133.46,-1.334592,AE65F06F84F43B2B32341E220F6933D47DEE370442EEEEB4E88092873AB97C34
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,EURUSD_SHORT,251,224,27,0,89.24,24.045258,24.045258,0.095798,105.35,1.053505,218.4,113.05,1.931899,0.202549,0.362817,85,28,8,33.86,11.16,3.19,81,54,38,32.27,21.51,15.14,206.15,-100.8,-1.008019,97CE46D6F04B599CEC2E73147156BD13D6164F0C6390B35847A60F0321DA9934
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPAUD_LONG,223,193,30,0,86.55,13.127448,13.127448,0.058867,83.52,0.835225,325.14,241.62,1.345681,0.188049,0.396884,63,20,8,28.25,8.97,3.59,75,51,34,33.63,22.87,15.25,304.43,-220.91,-2.20907,D8330F77ADAAAEDE9EDBBAEA311010280E60491C970D4139408930B46812D41B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPAUD_SHORT,252,221,31,0,87.7,10.535771,10.535771,0.041809,98.21,0.982149,436.15,337.93,1.290633,0.191964,0.418519,77,22,6,30.56,8.73,2.38,78,55,41,30.95,21.83,16.27,426.99,-328.77,-3.287719,0CF2989391036E22776946ECA6E3A4315A3E19F0C52DF17BA001D643932AA01D
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPCAD_LONG,243,206,37,0,84.77,7.48822,7.48822,0.030816,6.7,0.067038,371.03,364.33,1.0184,0.213787,0.487082,85,26,8,34.98,10.7,3.29,94,63,50,38.68,25.93,20.58,355.64,-348.93,-3.489327,75E1303DFD69F6116DDE2929D10238BE9D2822351A2B4E65476BD5EC0BCF0649
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPCAD_SHORT,209,179,30,0,85.65,18.181273,18.181273,0.086992,153.67,1.536662,429.45,275.79,1.55719,0.234526,0.52011,75,30,13,35.89,14.35,6.22,80,54,39,38.28,25.84,18.66,409.73,-256.06,-2.560614,C98C26ECCD5D579F1F3645E7DAB4C8A311429A2E66A7D6FC71D45E10D157F1D6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPCHF_LONG,214,178,36,0,83.18,5.876373,5.876373,0.02746,16.56,0.165561,318.99,302.43,1.054744,0.1972,0.520829,64,22,8,29.91,10.28,3.74,78,56,40,36.45,26.17,18.69,311.88,-295.32,-2.953237,ACF659BF867392C2572BE031FA4583473D2DF459C899222A41A2701AB471CFD0
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPCHF_SHORT,309,273,36,0,88.35,6.467625,6.467625,0.020931,49.18,0.491762,442.25,393.07,1.125107,0.180021,0.403718,83,24,5,26.86,7.77,1.62,85,59,42,27.51,19.09,13.59,417.55,-368.37,-3.683712,69B29D70BE79E1681D33E6347AD6076A0848D491FA62D60412C6F218E7CB240A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPJPY_LONG,249,206,43,0,82.73,-11.454083,-11.454083,-0.046,-122.72,-1.227168,406.43,529.14,0.768084,0.201408,0.588655,68,24,11,27.31,9.64,4.42,87,59,48,34.94,23.69,19.28,387.84,-510.55,-5.105533,0BC18A9DE63E316F0556CDE95615E5377ACC37781A0850B4B6C570F7D806E634
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPJPY_SHORT,229,191,38,0,83.41,-20.318078,-20.318078,-0.088725,-233.88,-2.338804,423.66,657.54,0.644312,0.19989,0.61682,66,30,13,28.82,13.1,5.68,77,60,42,33.62,26.2,18.34,415.47,-649.35,-6.493479,11FD4250EA29670963ABC1F9C4ECFE1DD9881AED3D5E5E8D59F7B4AFA06BBB1F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPNZD_LONG,264,228,36,0,86.36,14.188714,14.188714,0.053745,104.49,1.044939,452.36,347.87,1.300382,0.201213,0.403271,88,22,8,33.33,8.33,3.03,89,56,40,33.71,21.21,15.15,420.84,-316.35,-3.163461,95F31E04E8248A7C9F347965D2CD9E4896CD14DC1F0CD739770365B715E5DF10
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPNZD_SHORT,217,193,24,0,88.94,11.583027,11.583027,0.053378,83.99,0.839931,391.22,307.23,1.273388,0.199817,0.43063,61,26,11,28.11,11.98,5.07,65,47,33,29.95,21.66,15.21,367.02,-283.03,-2.830316,70806A27396957924EF97B3927485571C966E12DFCEBB2CDC546F898FCC7FC51
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPUSD_LONG,210,169,41,0,80.48,-7.971237,-7.971237,-0.037958,-113.93,-1.139263,281.89,395.81,0.712172,0.194903,0.510072,54,22,5,25.71,10.48,2.38,73,51,40,34.76,24.29,19.05,275.32,-389.25,-3.892461,40C8A30B0E8F9E89F6F77C74B0F4FCE4EECC82A9449AD0AECF733098765089CA
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,GBPUSD_SHORT,235,194,41,0,82.55,1.180293,1.180293,0.005023,12.22,0.122198,369.56,357.34,1.034196,0.205303,0.533957,75,34,12,31.91,14.47,5.11,92,65,51,39.15,27.66,21.7,343.11,-330.89,-3.308881,2CA62971A1AEE5F475449907115D60803DF6EDDE243973A59BD7F67BC0B05A95
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDCAD_LONG,241,193,48,0,80.08,17.074132,17.074132,0.070847,26.41,0.264089,144.2,117.79,1.224206,0.204013,0.512236,76,35,11,31.54,14.52,4.56,97,81,64,40.25,33.61,26.56,137.82,-111.41,-1.1141,37B2CED4594A5B9BE67C09E0F079E34965735806D537C65F4FB6E506D5E9B492
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDCAD_SHORT,237,205,32,0,86.5,21.780868,21.780868,0.091902,63.68,0.636849,188.68,125,1.509495,0.238425,0.416822,71,27,16,29.96,11.39,6.75,91,61,45,38.4,25.74,18.99,172.37,-108.69,-1.086879,5F64CA21931472CE67CC9BB7943A7AA9EFF8CD4795F5167407DBD2A23BE6CC41
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDCHF_LONG,265,216,49,0,81.51,14.089373,14.089373,0.053167,17.57,0.175748,182.8,165.23,1.106366,0.203857,0.482692,82,27,9,30.94,10.19,3.4,97,63,47,36.6,23.77,17.74,177.14,-159.57,-1.595653,764D365BB6627011480C5D250CD76ECEB4C487110B6CC077C84EEB6D4A184F07
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDCHF_SHORT,210,184,26,0,87.62,21.769347,21.769347,0.103664,73.08,0.730837,151.67,78.59,1.929977,0.192685,0.326861,59,21,5,28.1,10,2.38,69,53,36,32.86,25.24,17.14,141,-67.92,-0.67918,C7B5524657C8F8CDF47FAD1AAECB95E105A273920DBC1E68084EDED94ED2DE93
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDJPY_LONG,272,221,51,0,81.25,-10.733906,-10.733906,-0.039463,-68.9,-0.689048,235.85,304.75,0.773898,0.213707,0.631717,83,39,17,30.51,14.34,6.25,99,65,53,36.4,23.9,19.49,225.68,-294.58,-2.945828,620A42FF53D041F678B9D79D13C03E407724E1A86D25122A0F42FB2E8070ACF0
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDJPY_SHORT,179,139,40,0,77.65,-11.573864,-11.573864,-0.064658,-56.37,-0.563699,133.49,189.86,0.703101,0.18832,0.533783,50,18,7,27.93,10.06,3.91,67,48,39,37.43,26.82,21.79,129.67,-186.04,-1.860402,80E7522359B800B1D0923D99D2CB6855FD916C4D44ED78BD17676B02FD4E6260
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDUSD_LONG,231,185,46,0,80.09,11.189635,11.189635,0.04844,5.32,0.053222,142.45,137.13,1.038813,0.195798,0.524382,71,25,9,30.74,10.82,3.9,92,69,46,39.83,29.87,19.91,136.95,-131.63,-1.316257,BBB2A79C67C0887562A5AB6757C13B31E192DA4E0EEE6A9222D37FB34DDD7C9E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,NZDUSD_SHORT,233,193,40,0,82.83,5.046829,5.046829,0.02166,8.92,0.089184,164.93,156.01,1.057164,0.201035,0.520537,72,18,6,30.9,7.73,2.58,94,63,52,40.34,27.04,22.32,149.8,-140.88,-1.408781,26BDA5409D5E0FBAFAD1C4626E0C8C61C9360A9ACC8E540DCF6D3389CB03ED36
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,USDCAD_LONG,251,208,43,0,82.87,9.729863,9.729863,0.038764,11.19,0.111853,174.43,163.25,1.068517,0.207429,0.511366,77,31,12,30.68,12.35,4.78,102,69,56,40.64,27.49,22.31,161.47,-150.29,-1.502889,6BE6AD29E8001288B3F1990BB097DEA9AC9E40F0610CE304C4A9565345F67378
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,USDCAD_SHORT,243,216,27,0,88.89,27.285293,27.285293,0.112285,86.29,0.862916,165.27,78.98,2.092584,0.206956,0.438639,70,24,13,28.81,9.88,5.35,87,63,44,35.8,25.93,18.11,150.74,-64.45,-0.644513,0EBEEF23ACE3DD918082FEA17947C97D95173BC83CFA64667E5573AF8D0EEB88
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,USDCHF_LONG,291,246,45,0,84.54,-4.024192,-4.024192,-0.013829,-68.22,-0.682247,244.26,312.49,0.781671,0.195476,0.506917,94,29,11,32.3,9.97,3.78,105,74,53,36.08,25.43,18.21,236.55,-304.77,-3.047704,C235A6CA677AA37241BB3900294B3D2F158C7634A016818CF2D6ADE4FC47C947
